日付,種別,名称,部,場所,曲順,曲名,センター1,センター2,備考,参照元1,参照元2,参照元3,※ライブ数集計用のユニーク文字列
2019/8/14,全体,真夏の全国ツアー2019 大阪公演,1,京セラドーム大阪,EN3,ロマンティックいか焼き,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/15/085412,,43691真夏の全国ツアー2019 大阪公演1
2019/8/14,全体,真夏の全国ツアー2019 大阪公演,1,京セラドーム大阪,EN4,乃木坂の詩,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/15/085412,,43691真夏の全国ツアー2019 大阪公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,1,ガールズルール,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,2,太陽ノック,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,3,夏のFree&Easy,堀未央奈,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,4,裸足でSummer,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,5,三番目の風,大園桃子,,大園桃子復帰,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,6,4番目の光,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,7,トキトキメキメキ,,,3期+4期,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,8,キスの手裏剣,,,3期+4期,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,9,憂鬱と風船ガム,,,松村、中村、田村,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,10,自惚れビーチ,,,星野、岩本、向井、掛橋、矢久保,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,11,My rule,,,高山、樋口、鈴木、寺田、山崎、梅澤,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,12,自分じゃない感じ,,,桜井、中田、和田、阪口、金川,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,13,インフルエンサー,白石麻衣,齋藤飛鳥,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,14,命は美しい,齋藤飛鳥,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,15,何度目の青空か?,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,16,シンクロニシティ,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,17,滑走路,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,18,日常,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,19,あの日 僕は咄嗟に嘘をついた,生田絵梨花,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,20,ここにいる理由,寺田蘭世,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,21,不等号,齋藤飛鳥,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,22,僕のこと、知ってる?,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,23,サイコキネシスの可能性,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,24,ダンケシェーン,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,25,世界で一番 孤独なLover,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,26,スカイダイビング,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,27,おいでシャンプー,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,28,ジコチューで行こう!,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,29,Sing Out!,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,EN1,夜明けまで強がらなくてもいい,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,EN2,オフショアガール,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,EN3,ロマンティックいか焼き,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/30,全体,真夏の全国ツアー2019 東京公演,1,明治神宮野球場,EN4,乃木坂の詩,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/08/31/004347,,43707真夏の全国ツアー2019 東京公演1
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,1,ガールズルール,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,2,太陽ノック,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,3,夏のFree&Easy,堀未央奈,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,4,裸足でSummer,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,5,三番目の風,大園桃子,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,6,4番目の光,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,7,トキトキメキメキ,,,3期+4期,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,8,キスの手裏剣,,,3期+4期,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,9,失恋お掃除人,,,北野、渡辺、与田、柴田、清宮（操り人形に扮した）,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,10,魚たちのLOVE SONG,,,秋元、山下、筒井　（→隙間）,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,11,ブランコ,,,白石、遠藤、賀喜、田村、早川,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,12,自分じゃない感じ,,,桜井、中田、和田、阪口、金川,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,13,インフルエンサー,白石麻衣,齋藤飛鳥,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,14,命は美しい,齋藤飛鳥,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,15,何度目の青空か?,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,16,シンクロニシティ,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,17,滑走路,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,18,日常,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,19,あの日 僕は咄嗟に嘘をついた,生田絵梨花,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,20,ここにいる理由,寺田蘭世,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,21,不等号,齋藤飛鳥,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,22,僕のこと、知ってる?,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,23,指望遠鏡,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,24,ロマンスのスタート,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,25,世界で一番 孤独なLover,,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
2019/8/31,全体,真夏の全国ツアー2019 東京公演,2,明治神宮野球場,26,スカイダイビング,齋藤飛鳥,,,https://nogizakaworld.com/setlist-summer2019/,https://wonderfulslope.hatenablog.com/entry/2019/09/01/013639,,43708真夏の全国ツアー2019 東京公演2
